-1.39004, 74.88041, 0
-1.38004, 74.83273, 0
-1.37004, 77.31228, 0
-1.36004, 82.71489, 0
-1.35004, 91.07384, 0
-1.34004, 102.58475, 0
-1.33004, 117.66238, 0
-1.32004, 136.41649, 0
-1.31012, 159.70531, 0
-1.30012, 187.43344, 0
-1.29012, 219.10992, 0
-1.28012, 253.24202, 0
-1.27012, 288.00839, 0
-1.26012, 319.94705, 0
-1.25012, 346.29239, 0
-1.24012, 364.3837, 0
-1.23012, 374.22086, 0
-1.22012, 376.48584, 0
-1.21012, 371.96539, 0
-1.20012, 361.6561, 0
-1.19012, 345.7822, 0
-1.18012, 323.95724, 0
-1.1702, 296.40552, 0
-1.1602, 267.14667, 0
-1.1502, 238.21211, 0
-1.1402, 210.07852, 0
-1.1302, 180.45255, 0
-1.1202, 154.22163, 0
-1.1102, 132.76868, 0
-1.1002, 111.80206, 0
-1.0902, 90.00573, 0
-1.0802, 75.50983, 0
-1.0702, 66.12563, 0
-1.0602, 57.97649, 0
-1.0502, 51.04799, 0
-1.0402, 45.34502, 0
-1.03028, 40.55753, 0
-1.02028, 38.26871, 0
-1.01028, 36.89065, 0
-1.00028, 35.94174, 0
-0.99028, 35.1788, 0
-0.98028, 34.57799, 0
-0.97028, 34.10115, 0
-0.96028, 33.75306, 0
-0.95028, 33.33821, 0
-0.94028, 33.10933, 0
-0.93028, 32.84707, 0
-0.92028, 32.69448, 0
-0.91028, 32.53236, 0
-0.90028, 32.59911, 0
-0.89028, 32.45606, 0
-0.88035, 32.44176, 0
-0.87035, 32.29871, 0
-0.86035, 32.28917, 0
-0.85036, 32.29394, 0
-0.84035, 32.28917, 0
-0.83035, 32.29871, 0
-0.82035, 32.375, 0
-0.81035, 32.47037, 0
-0.80035, 32.53236, 0
-0.79035, 32.70402, 0
-0.78035, 32.72786, 0
-0.77035, 32.87568, 0
-0.76035, 33.08549, 0
-0.75035, 33.24761, 0
-0.74043, 33.50987, 0
-0.73043, 33.82458, 0
-0.72043, 34.12022, 0
-0.71043, 34.41586, 0
-0.70043, 34.74011, 0
-0.69043, 35.05482, 0
-0.68043, 35.4649, 0
-0.67043, 35.87975, 0
-0.66043, 36.31844, 0
-0.65043, 36.73806, 0
-0.64043, 37.24351, 0
-0.63043, 37.80618, 0
-0.62043, 38.30685, 0
-0.61043, 38.85999, 0
-0.60051, 39.46557, 0
-0.59051, 40.08546, 0
-0.58051, 40.81979, 0
-0.57051, 41.47782, 0
-0.56051, 42.10248, 0
-0.55051, 42.8082, 0
-0.54051, 43.49484, 0
-0.53051, 44.27214, 0
-0.52051, 45.04938, 0
-0.51051, 45.74556, 0
-0.50051, 46.56096, 0
-0.49051, 47.39065, 0
-0.48051, 48.18697, 0
-0.47051, 49.1168, 0
-0.46059, 50.06571, 0
-0.45059, 50.96693, 0
-0.44059, 52.02551, 0
-0.43059, 53.05071, 0
-0.42059, 54.1522, 0
-0.41059, 55.31569, 0
-0.40059, 56.6175, 0
-0.39059, 57.80959, 0
-0.38059, 59.11613, 0
-0.37059, 59.95059, 0
-0.36059, 61.04732, 0
-0.35059, 62.13451, 0
-0.34059, 63.17401, 0
-0.33059, 64.15153, 0
-0.32059, 65.21011, 0
-0.31067, 66.06364, 0
-0.30066, 67.10315, 0
-0.29066, 68.20464, 0
-0.28067, 69.21558, 0
-0.27067, 70.39337, 0
-0.26066, 71.53301, 0
-0.25066, 72.67742, 0
-0.24066, 73.9172, 0
-0.23067, 75.18559, 0
-0.22066, 76.45397, 0
-0.21066, 77.81296, 0
-0.20066, 79.12426, 0
-0.19066, 80.45464, 0
-0.18067, 81.79459, 0
-0.17074, 83.10113, 0
-0.16074, 84.46488, 0
-0.15074, 85.95261, 0
-0.14074, 87.34498, 0
-0.13074, 88.74211, 0
-0.12074, 90.36336, 0
-0.11074, 91.91785, 0
-0.10074, 93.62492, 0
-0.09074, 95.56093, 0
-0.08074, 97.4492, 0
-0.07074, 99.63789, 0
-0.06074, 102.25096, 0
-0.05074, 104.93079, 0
-0.04074, 108.34022, 0
-0.03082, 112.79865, 0
-0.02082, 118.79253, 0
-0.01082, 127.38514, 0
-0.00082, 139.6256, 0
