1.430, -0.2850, 0.4606
1.440, -0.2800, 0.2027
1.450, -0.2750, 0.4199
1.460, -0.2700, 0.1950
1.470, -0.2650, 0.4674
1.480, -0.2600, 0.2318
1.490, -0.2550, 0.4854
1.500, -0.2500, 0.2084
1.510, -0.2450, 0.4962
1.520, -0.2400, 0.2398
1.530, -0.2350, 0.5402
1.540, -0.2300, 0.2834
1.550, -0.2250, 0.4761
1.560, -0.2200, 0.2779
1.570, -0.2150, 0.5203
1.580, -0.2100, 0.2690
1.590, -0.2050, 0.5163
1.600, -0.2000, 0.3255
1.610, -0.1950, 0.4929
1.620, -0.1900, 0.2921
1.630, -0.1850, 0.5322
1.640, -0.1800, 0.3378
1.650, -0.1750, 0.5427
1.660, -0.1700, 0.3311
1.670, -0.1650, 0.5765
1.680, -0.1600, 0.3676
1.690, -0.1550, 0.5814
1.700, -0.1500, 0.3587
1.710, -0.1450, 0.5838
1.720, -0.1400, 0.3591
1.730, -0.1350, 0.5959
1.740, -0.1300, 0.3800
1.750, -0.1250, 0.6145
1.760, -0.1200, 0.3818
1.770, -0.1150, 0.6292
1.780, -0.1100, 0.3938
1.790, -0.1050, 0.6358
1.800, -0.1000, 0.3840
1.810, -0.09500, 0.6524
1.820, -0.09000, 0.4037
1.830, -0.08500, 0.6529
1.840, -0.08000, 0.4145
1.850, -0.07500, 0.6438
1.860, -0.07000, 0.4361
1.870, -0.06500, 0.6481
1.880, -0.06000, 0.4646
1.890, -0.05500, 0.7185
1.900, -0.05000, 0.4450
1.910, -0.04500, 0.7391
1.920, -0.04000, 0.4709
1.930, -0.03500, 0.7178
1.940, -0.03000, 0.4708
1.950, -0.02500, 0.7388
1.960, -0.02000, 0.5005
1.970, -0.01500, 0.7577
1.980, -0.01000, 0.4811
1.990, -0.005000, 0.7595
2.000, 0.000, 0.4890
2.010, 0.005000, 0.7312
2.020, 0.01000, 0.4934
2.030, 0.01500, 0.7388
2.040, 0.02000, 0.4821
2.050, 0.02500, 0.7497
2.060, 0.03000, 0.5108
2.070, 0.03500, 0.7417
2.080, 0.04000, 0.5221
2.090, 0.04500, 0.7820
2.100, 0.05000, 0.5496
2.110, 0.05500, 0.7876
2.120, 0.06000, 0.5370
2.130, 0.06500, 0.7719
2.140, 0.07000, 0.5388
2.150, 0.07500, 0.8217
2.160, 0.08000, 0.5352
2.170, 0.08500, 0.8010
2.180, 0.09000, 0.5805
2.190, 0.09500, 0.8212
2.200, 0.1000, 0.5548
2.210, 0.1050, 0.7955
2.220, 0.1100, 0.5822
2.230, 0.1150, 0.8298
2.240, 0.1200, 0.5562
2.250, 0.1250, 0.8998
2.260, 0.1300, 0.5788
2.270, 0.1350, 0.8533
2.280, 0.1400, 0.6019
2.290, 0.1450, 0.8472
2.300, 0.1500, 0.6228
2.310, 0.1550, 0.8462
2.320, 0.1600, 0.5969
2.330, 0.1650, 0.9035
2.340, 0.1700, 0.6825
2.350, 0.1750, 0.9548
2.360, 0.1800, 0.6727
2.370, 0.1850, 0.9523
2.380, 0.1900, 0.6802
2.390, 0.1950, 0.9455
2.400, 0.2000, 0.7088
2.410, 0.2050, 1.023
2.420, 0.2100, 0.7817
2.430, 0.2150, 1.056
2.440, 0.2200, 0.7520
2.450, 0.2250, 1.051
2.460, 0.2300, 0.7292
2.470, 0.2350, 1.052
2.480, 0.2400, 0.7896
2.490, 0.2450, 1.050
2.500, 0.2500, 0.7671
2.510, 0.2550, 1.081
2.520, 0.2600, 0.7758
2.530, 0.2650, 1.085
2.540, 0.2700, 0.7720
2.550, 0.2750, 1.087
2.560, 0.2800, 0.7886
2.570, 0.2850, 1.085
2.580, 0.2900, 0.7698
2.590, 0.2950, 1.089
2.600, 0.3000, 0.7898
2.610, 0.3050, 1.094
2.620, 0.3100, 0.8164
2.630, 0.3150, 1.142
2.640, 0.3200, 0.8637
2.650, 0.3250, 1.148
2.660, 0.3300, 0.8935
2.670, 0.3350, 1.201
2.680, 0.3400, 0.9379
2.690, 0.3450, 1.201
2.700, 0.3500, 0.9356
2.710, 0.3550, 1.204
2.720, 0.3600, 0.9515
2.730, 0.3650, 1.246
2.740, 0.3700, 0.9773
2.750, 0.3750, 1.280
2.760, 0.3800, 0.9993
2.770, 0.3850, 1.311
2.780, 0.3900, 1.028
2.790, 0.3950, 1.335
2.800, 0.4000, 1.132
2.810, 0.4050, 1.327
2.820, 0.4100, 1.148
2.830, 0.4150, 1.336
2.840, 0.4200, 1.139
2.850, 0.4250, 1.362
2.860, 0.4300, 1.192
2.870, 0.4350, 1.382
2.880, 0.4400, 1.188
2.890, 0.4450, 1.438
2.900, 0.4500, 1.246
2.910, 0.4550, 1.481
2.920, 0.4600, 1.320
2.930, 0.4650, 1.517
2.940, 0.4700, 1.377
2.950, 0.4750, 1.562
2.960, 0.4800, 1.375
2.970, 0.4850, 1.578
2.980, 0.4900, 1.429
2.990, 0.4950, 1.647
3.000, 0.5000, 1.460
3.010, 0.5050, 1.698
3.020, 0.5100, 1.475
3.030, 0.5150, 1.696
3.040, 0.5200, 1.558
3.050, 0.5250, 1.785
3.060, 0.5300, 1.578
3.070, 0.5350, 1.829
3.080, 0.5400, 1.672
3.090, 0.5450, 1.853
3.100, 0.5500, 1.656
3.110, 0.5550, 1.892
3.120, 0.5600, 1.696
3.130, 0.5650, 1.940
3.140, 0.5700, 1.773
3.150, 0.5750, 1.952
3.160, 0.5800, 1.776
3.170, 0.5850, 1.988
3.180, 0.5900, 1.810
3.190, 0.5950, 2.005
3.200, 0.6000, 1.842
3.210, 0.6050, 1.973
3.220, 0.6100, 1.809
3.230, 0.6150, 2.017
3.240, 0.6200, 1.814
3.250, 0.6250, 2.011
3.260, 0.6300, 1.847
3.270, 0.6350, 2.054
3.280, 0.6400, 1.863
3.290, 0.6450, 2.011
3.300, 0.6500, 1.834
3.310, 0.6550, 2.028
3.320, 0.6600, 1.879
3.330, 0.6650, 2.079
3.340, 0.6700, 1.853
3.350, 0.6750, 2.095
3.360, 0.6800, 1.895
3.370, 0.6850, 2.094
3.380, 0.6900, 1.895
3.390, 0.6950, 2.126
3.400, 0.7000, 1.915
3.410, 0.7050, 2.114
3.420, 0.7100, 1.901
3.430, 0.7150, 2.131
3.440, 0.7200, 1.890
3.450, 0.7250, 2.133
3.460, 0.7300, 1.931
3.470, 0.7350, 2.143
3.480, 0.7400, 1.947
3.490, 0.7450, 2.135
3.500, 0.7500, 1.902
3.510, 0.7550, 2.179
3.520, 0.7600, 1.977
3.530, 0.7650, 2.217
3.540, 0.7700, 1.979
3.550, 0.7750, 2.172
3.560, 0.7800, 1.986
3.570, 0.7850, 2.260
3.580, 0.7900, 1.988
3.590, 0.7950, 2.212
3.600, 0.8000, 1.956
3.610, 0.8050, 2.171
3.620, 0.8100, 1.895
3.630, 0.8150, 2.171
3.640, 0.8200, 1.897
3.650, 0.8250, 2.194
3.660, 0.8300, 1.987
3.670, 0.8350, 2.197
3.680, 0.8400, 2.124
3.690, 0.8450, 2.443
3.700, 0.8500, 2.318
3.710, 0.8550, 2.592
3.720, 0.8600, 2.446
3.730, 0.8650, 2.679
3.740, 0.8700, 2.507
3.750, 0.8750, 2.791
3.760, 0.8800, 2.619
3.770, 0.8850, 2.917
3.780, 0.8900, 2.713
3.790, 0.8950, 2.964
3.800, 0.9000, 2.731
3.810, 0.9050, 2.937
3.820, 0.9100, 2.769
3.830, 0.9150, 3.016
3.840, 0.9200, 2.857
3.850, 0.9250, 3.049
3.860, 0.9300, 2.897
3.870, 0.9350, 3.145
3.880, 0.9400, 3.032
3.890, 0.9450, 3.254
3.900, 0.9500, 3.091
3.910, 0.9550, 3.351
3.920, 0.9600, 3.230
3.930, 0.9650, 3.499
3.940, 0.9700, 3.327
3.950, 0.9750, 3.555
3.960, 0.9800, 3.398
3.970, 0.9850, 3.614
3.980, 0.9900, 3.446
3.990, 0.9950, 3.661
4.000, 1.000, 3.494
